record_id,item_id,facility_id,snapshot_date,anomaly_score,is_anomaly
SC00050601,ITEM00069,FAC0061,2024-06-13,0.45245275193376316,0
SC00050602,ITEM00307,FAC0145,2024-10-10,0.4621221718313239,0
SC00050603,ITEM00433,FAC0145,2022-09-12,0.4240982399784011,0
SC00050604,ITEM00195,FAC0110,2024-09-10,0.410844442647793,0
SC00050605,ITEM00113,FAC0075,2024-02-27,0.3907045086938507,0
SC00050606,ITEM00056,FAC0111,2021-10-28,0.38452693815997385,0
SC00050607,ITEM00055,FAC0200,2024-10-07,0.39570817216122467,0
SC00050608,ITEM00165,FAC0056,2021-11-03,0.5076939029317569,0
SC00050609,ITEM00183,FAC0148,2023-03-28,0.45992137767271035,0
SC00050610,ITEM00394,FAC0198,2024-06-21,0.40951738217261074,0
SC00050611,ITEM00385,FAC0146,2023-08-09,0.43707839829964146,0
SC00050612,ITEM00308,FAC0014,2022-04-05,0.41807819157139164,0
SC00050613,ITEM00358,FAC0030,2023-06-23,0.3917317703249646,0
SC00050614,ITEM00358,FAC0162,2022-07-22,0.3963263035842947,0
SC00050615,ITEM00239,FAC0196,2023-11-14,0.44597677605679503,0
SC00050616,ITEM00058,FAC0110,2023-10-19,0.4019557936064219,0
SC00050617,ITEM00261,FAC0142,2023-02-22,0.43679128029944536,0
SC00050618,ITEM00298,FAC0130,2022-04-07,0.4398693826829111,0
SC00050619,ITEM00033,FAC0110,2023-12-14,0.4190227122976468,0
SC00050620,ITEM00362,FAC0143,2023-01-09,0.3831097513683672,0
SC00050621,ITEM00138,FAC0142,2024-04-17,0.5984897187623586,1
SC00050622,ITEM00057,FAC0004,2023-01-13,0.5457391150404916,0
SC00050623,ITEM00170,FAC0132,2024-10-21,0.37813391602533186,0
SC00050624,ITEM00041,FAC0198,2021-07-09,0.45629028355025375,0
SC00050625,ITEM00347,FAC0056,2021-01-05,0.40103597068478347,0
SC00050626,ITEM00132,FAC0006,2023-09-07,0.4018437556292712,0
SC00050627,ITEM00161,FAC0089,2022-11-03,0.4387081631238078,0
SC00050628,ITEM00298,FAC0195,2021-09-27,0.449885304925434,0
SC00050629,ITEM00100,FAC0007,2022-07-05,0.40529896407760935,0
SC00050630,ITEM00125,FAC0064,2023-09-04,0.4217333779172699,0
SC00050631,ITEM00374,FAC0197,2022-01-24,0.39571996348749267,0
SC00050632,ITEM00358,FAC0145,2024-06-21,0.37762604043770354,0
SC00050633,ITEM00285,FAC0145,2022-04-12,0.44876127030587976,0
SC00050634,ITEM00325,FAC0197,2024-05-22,0.455947027045382,0
SC00050635,ITEM00170,FAC0145,2024-05-07,0.646188726743556,1
SC00050636,ITEM00447,FAC0110,2023-03-30,0.4165032613383853,0
SC00050637,ITEM00358,FAC0030,2023-09-19,0.4318824523350905,0
SC00050638,ITEM00161,FAC0024,2024-04-09,0.40007268546102903,0
SC00050639,ITEM00065,FAC0198,2023-04-03,0.42044636157116266,0
SC00050640,ITEM00424,FAC0126,2024-09-10,0.5161887995404214,0
SC00050641,ITEM00278,FAC0067,2021-08-10,0.40306601447032997,0
SC00050642,ITEM00061,FAC0197,2022-02-15,0.4306216222753603,0
SC00050643,ITEM00040,FAC0159,2022-12-21,0.44141633893611715,0
SC00050644,ITEM00057,FAC0148,2023-05-02,0.4241526986973398,0
SC00050645,ITEM00285,FAC0145,2021-05-07,0.44400445057431626,0
SC00050646,ITEM00308,FAC0124,2024-03-21,0.39433419731260944,0
SC00050647,ITEM00399,FAC0059,2024-10-30,0.4193039867574834,0
SC00050648,ITEM00296,FAC0002,2022-05-17,0.4727478702287532,0
SC00050649,ITEM00089,FAC0097,2022-06-09,0.44936559883606036,0
SC00050650,ITEM00418,FAC0080,2023-11-07,0.4254840201732823,0
SC00050651,ITEM00447,FAC0024,2024-09-30,0.3982067389452457,0
SC00050652,ITEM00325,FAC0056,2022-11-03,0.4484060945718124,0
SC00050653,ITEM00191,FAC0200,2023-11-09,0.3955207931760753,0
SC00050654,ITEM00206,FAC0111,2024-05-14,0.4331449190880553,0
SC00050655,ITEM00134,FAC0046,2024-02-13,0.37290465805285516,0
SC00050656,ITEM00395,FAC0101,2023-04-03,0.39320669202357267,0
SC00050657,ITEM00009,FAC0056,2023-01-27,0.38546422699227634,0
SC00050658,ITEM00293,FAC0111,2021-12-20,0.48333955355670793,0
SC00050659,ITEM00287,FAC0197,2022-07-18,0.38523649025369633,0
SC00050660,ITEM00168,FAC0079,2023-09-06,0.3769973441767409,0
SC00050661,ITEM00358,FAC0110,2021-02-02,0.4242623650519538,0
SC00050662,ITEM00398,FAC0113,2023-01-25,0.3996088832094282,0
SC00050663,ITEM00374,FAC0119,2022-12-05,0.40340004806033836,0
SC00050664,ITEM00396,FAC0048,2021-07-15,0.39304321096008027,0
SC00050665,ITEM00117,FAC0173,2022-03-21,0.3681950256198162,0
SC00050666,ITEM00387,FAC0021,2021-10-04,0.4431339185553547,0
SC00050667,ITEM00437,FAC0145,2024-03-21,0.41547438096760997,0
SC00050668,ITEM00186,FAC0195,2023-01-26,0.4182546562182958,0
SC00050669,ITEM00028,FAC0135,2023-11-23,0.42907122686677107,0
SC00050670,ITEM00255,FAC0024,2023-02-08,0.5689776177357344,1
SC00050671,ITEM00325,FAC0056,2021-04-16,0.39968132738436624,0
SC00050672,ITEM00106,FAC0059,2021-01-13,0.3988014439490042,0
SC00050673,ITEM00402,FAC0108,2024-08-02,0.4224442328330653,0
SC00050674,ITEM00191,FAC0046,2024-07-18,0.4186091289518314,0
SC00050675,ITEM00204,FAC0197,2024-06-03,0.44371406538982533,0
SC00050676,ITEM00226,FAC0079,2021-09-30,0.493991325039525,0
SC00050677,ITEM00189,FAC0119,2021-04-26,0.44450671163234406,0
SC00050678,ITEM00434,FAC0198,2022-01-03,0.4679424637966066,0
SC00050679,ITEM00161,FAC0198,2023-05-01,0.48454304071617665,0
SC00050680,ITEM00308,FAC0142,2022-07-19,0.4021793730629159,0
SC00050681,ITEM00402,FAC0197,2021-02-10,0.442812558111983,0
SC00050682,ITEM00269,FAC0074,2021-02-09,0.3891450039833074,0
SC00050683,ITEM00290,FAC0068,2023-05-01,0.6334883366832076,1
SC00050684,ITEM00243,FAC0030,2022-06-08,0.4832475740822932,0
SC00050685,ITEM00396,FAC0057,2022-06-03,0.4761523685666962,0
SC00050686,ITEM00125,FAC0007,2021-01-20,0.3922595660725677,0
SC00050687,ITEM00308,FAC0067,2021-12-17,0.42356391151348916,0
SC00050688,ITEM00347,FAC0195,2022-12-01,0.4199513963586749,0
SC00050689,ITEM00161,FAC0182,2024-06-18,0.46796980543704936,0
SC00050690,ITEM00020,FAC0110,2021-11-26,0.43074153392747383,0
SC00050691,ITEM00125,FAC0197,2022-01-10,0.37898844916016544,0
SC00050692,ITEM00197,FAC0074,2023-03-17,0.4978634896745527,0
SC00050693,ITEM00347,FAC0197,2024-11-11,0.421087397046546,0
SC00050694,ITEM00320,FAC0113,2023-11-23,0.40679834559435973,0
SC00050695,ITEM00049,FAC0057,2021-08-10,0.4086438550080717,0
SC00050696,ITEM00184,FAC0039,2021-07-06,0.4133356171989724,0
SC00050697,ITEM00199,FAC0185,2024-01-02,0.48689587532892514,0
SC00050698,ITEM00255,FAC0119,2023-01-09,0.45934837132180645,0
SC00050699,ITEM00106,FAC0005,2022-12-30,0.3906488816178952,0
SC00050700,ITEM00129,FAC0014,2021-06-02,0.4489784080819377,0
SC00050701,ITEM00330,FAC0197,2023-02-20,0.44894515987284556,0
SC00050702,ITEM00301,FAC0145,2023-05-03,0.40848220777191074,0
SC00050703,ITEM00292,FAC0187,2024-01-23,0.40513962648992347,0
SC00050704,ITEM00314,FAC0007,2021-03-10,0.41527976145941825,0
SC00050705,ITEM00298,FAC0185,2021-12-07,0.4281334501195455,0
SC00050706,ITEM00434,FAC0135,2023-03-07,0.44341383251185623,0
SC00050707,ITEM00226,FAC0012,2023-08-29,0.3896104769928692,0
SC00050708,ITEM00014,FAC0143,2022-02-09,0.45878867452933625,0
SC00050709,ITEM00255,FAC0171,2024-12-11,0.39773688697549314,0
SC00050710,ITEM00380,FAC0052,2023-10-17,0.4721415205518933,0
SC00050711,ITEM00411,FAC0018,2022-04-26,0.47018637524429857,0
SC00050712,ITEM00140,FAC0145,2021-08-23,0.45914696395609567,0
SC00050713,ITEM00099,FAC0040,2022-04-13,0.42765179772647033,0
SC00050714,ITEM00308,FAC0059,2022-10-03,0.4097897625996352,0
SC00050715,ITEM00069,FAC0017,2023-06-20,0.4264561845568212,0
SC00050716,ITEM00089,FAC0126,2023-08-16,0.3705324277782308,0
SC00050717,ITEM00224,FAC0118,2023-03-06,0.40808245372360813,0
SC00050718,ITEM00380,FAC0099,2024-11-26,0.4023690379665507,0
SC00050719,ITEM00054,FAC0050,2023-02-24,0.5169402395633019,0
SC00050720,ITEM00138,FAC0086,2023-06-29,0.5283933719898556,0
SC00050721,ITEM00256,FAC0145,2023-10-06,0.4209020295733337,0
SC00050722,ITEM00362,FAC0196,2021-03-31,0.3835320705497557,0
SC00050723,ITEM00321,FAC0046,2022-08-26,0.49858999240586777,0
SC00050724,ITEM00194,FAC0097,2022-07-06,0.40937531622682294,0
SC00050725,ITEM00058,FAC0167,2024-03-22,0.5678897087880644,1
SC00050726,ITEM00239,FAC0159,2023-01-11,0.46101721898378706,0
SC00050727,ITEM00444,FAC0146,2024-10-14,0.524409905311634,0
SC00050728,ITEM00021,FAC0139,2024-11-11,0.40048450260150453,0
SC00050729,ITEM00371,FAC0014,2022-01-25,0.46470704591193407,0
SC00050730,ITEM00308,FAC0027,2022-01-14,0.3788708895458452,0
SC00050731,ITEM00123,FAC0099,2023-12-04,0.4235921110287057,0
SC00050732,ITEM00109,FAC0197,2021-10-21,0.4437028524280722,0
SC00050733,ITEM00186,FAC0101,2023-07-13,0.40867009658828746,0
SC00050734,ITEM00189,FAC0030,2021-06-04,0.3812353361431197,0
SC00050735,ITEM00301,FAC0197,2021-08-11,0.41631061944781833,0
SC00050736,ITEM00232,FAC0108,2023-05-22,0.3923854391503224,0
SC00050737,ITEM00371,FAC0196,2021-01-28,0.3872678483410933,0
SC00050738,ITEM00113,FAC0167,2023-03-10,0.39872038989976755,0
SC00050739,ITEM00415,FAC0067,2021-07-05,0.422042500629081,0
SC00050740,ITEM00354,FAC0030,2024-09-20,0.42529750895686835,0
SC00050741,ITEM00237,FAC0162,2022-03-04,0.4829780096680541,0
SC00050742,ITEM00138,FAC0143,2024-10-25,0.4409513241120148,0
SC00050743,ITEM00127,FAC0096,2021-10-12,0.48825600704789657,0
SC00050744,ITEM00418,FAC0165,2024-10-25,0.394129795460954,0
SC00050745,ITEM00432,FAC0131,2023-03-07,0.410142181998176,0
SC00050746,ITEM00307,FAC0053,2021-08-26,0.4287071382678344,0
SC00050747,ITEM00360,FAC0177,2022-04-21,0.4119558334710372,0
SC00050748,ITEM00227,FAC0145,2021-01-11,0.4367838350982207,0
SC00050749,ITEM00189,FAC0130,2021-12-10,0.39596271152505,0
SC00050750,ITEM00361,FAC0197,2021-09-20,0.41044096023408405,0
SC00050751,ITEM00119,FAC0046,2021-02-25,0.4787603057587666,0
SC00050752,ITEM00284,FAC0089,2024-03-08,0.3961776290811596,0
SC00050753,ITEM00186,FAC0191,2023-11-23,0.422257754719551,0
SC00050754,ITEM00124,FAC0056,2022-02-07,0.4709367606679654,0
SC00050755,ITEM00035,FAC0129,2023-10-17,0.38739089404915955,0
SC00050756,ITEM00267,FAC0024,2022-03-24,0.3815908101646093,0
SC00050757,ITEM00148,FAC0143,2022-01-17,0.4213246843271047,0
SC00050758,ITEM00151,FAC0130,2023-12-11,0.39417971931691137,0
SC00050759,ITEM00396,FAC0140,2024-07-23,0.42252159619908886,0
SC00050760,ITEM00389,FAC0119,2022-08-03,0.4143763915624916,0
SC00050761,ITEM00074,FAC0164,2022-08-30,0.3755669559459013,0
SC00050762,ITEM00220,FAC0143,2024-09-27,0.3911543917880919,0
SC00050763,ITEM00100,FAC0007,2023-01-24,0.45981459237780614,0
SC00050764,ITEM00055,FAC0030,2022-03-17,0.3936192325633084,0
SC00050765,ITEM00334,FAC0198,2022-05-25,0.4210896872042559,0
SC00050766,ITEM00432,FAC0059,2023-01-24,0.4377049614764832,0
SC00050767,ITEM00202,FAC0039,2024-12-09,0.3899576565048084,0
SC00050768,ITEM00418,FAC0007,2022-12-12,0.4431575782402616,0
SC00050769,ITEM00068,FAC0046,2024-01-09,0.40833828103198516,0
SC00050770,ITEM00362,FAC0128,2024-07-09,0.5331152987878947,0
SC00050771,ITEM00309,FAC0187,2021-01-07,0.5673758600387938,1
SC00050772,ITEM00170,FAC0197,2021-02-26,0.674847795310669,1
SC00050773,ITEM00061,FAC0148,2023-09-06,0.4224661094166922,0
SC00050774,ITEM00245,FAC0145,2024-03-28,0.4073989745006428,0
SC00050775,ITEM00026,FAC0150,2024-12-31,0.39476605740957105,0
SC00050776,ITEM00183,FAC0008,2023-04-04,0.46219405264583374,0
SC00050777,ITEM00447,FAC0182,2024-05-27,0.390610835960679,0
SC00050778,ITEM00308,FAC0183,2022-03-22,0.4233157971428595,0
SC00050779,ITEM00371,FAC0150,2024-06-05,0.43896815280073936,0
SC00050780,ITEM00261,FAC0142,2022-04-29,0.38068706011711156,0
SC00050781,ITEM00271,FAC0143,2023-06-28,0.5211371269309432,0
SC00050782,ITEM00127,FAC0038,2024-12-24,0.3907222803935467,0
SC00050783,ITEM00151,FAC0096,2024-11-11,0.45052013030751065,0
SC00050784,ITEM00009,FAC0111,2022-04-27,0.4103027170976619,0
SC00050785,ITEM00304,FAC0113,2021-11-30,0.44210904252714356,0
SC00050786,ITEM00128,FAC0088,2023-12-26,0.4207784959339843,0
SC00050787,ITEM00308,FAC0061,2022-12-12,0.43277085460686016,0
SC00050788,ITEM00350,FAC0089,2023-07-11,0.4148818309037265,0
SC00050789,ITEM00301,FAC0074,2024-01-26,0.60216767684614,1
SC00050790,ITEM00151,FAC0005,2022-01-03,0.42448496944023034,0
SC00050791,ITEM00347,FAC0130,2023-10-26,0.5769034434238903,1
SC00050792,ITEM00057,FAC0030,2024-03-25,0.38045688850020193,0
SC00050793,ITEM00429,FAC0198,2022-10-20,0.46763546770430614,0
SC00050794,ITEM00171,FAC0019,2024-06-05,0.4731978984399801,0
SC00050795,ITEM00178,FAC0056,2024-06-24,0.4451320362815338,0
SC00050796,ITEM00151,FAC0197,2023-11-17,0.43435213202511597,0
SC00050797,ITEM00358,FAC0024,2023-02-08,0.381995028090805,0
SC00050798,ITEM00192,FAC0014,2022-04-07,0.4059114853360249,0
SC00050799,ITEM00061,FAC0006,2024-08-02,0.4908055220096462,0
SC00050800,ITEM00187,FAC0082,2024-06-19,0.3875010614538791,0
SC00050801,ITEM00299,FAC0200,2021-12-21,0.44946218224413503,0
SC00050802,ITEM00125,FAC0197,2022-06-20,0.4514806419184244,0
SC00050803,ITEM00239,FAC0198,2022-05-17,0.376054565877219,0
SC00050804,ITEM00347,FAC0146,2023-09-05,0.3886636113318898,0
SC00050805,ITEM00447,FAC0110,2022-01-24,0.43512130511390096,0
SC00050806,ITEM00180,FAC0132,2023-12-25,0.38219670710768405,0
SC00050807,ITEM00285,FAC0007,2024-09-03,0.4779993614076125,0
SC00050808,ITEM00138,FAC0067,2023-05-11,0.507173988211546,0
SC00050809,ITEM00278,FAC0067,2021-12-21,0.4105770757798695,0
SC00050810,ITEM00012,FAC0003,2022-02-02,0.44398379081671324,0
SC00050811,ITEM00277,FAC0046,2022-01-17,0.4002710246167748,0
SC00050812,ITEM00359,FAC0130,2023-06-16,0.529827560952816,0
SC00050813,ITEM00161,FAC0024,2024-03-14,0.42238997861107835,0
SC00050814,ITEM00450,FAC0075,2024-01-16,0.4181532966332102,0
SC00050815,ITEM00204,FAC0142,2023-12-12,0.4006301242237037,0
SC00050816,ITEM00261,FAC0059,2021-10-19,0.434692675047893,0
SC00050817,ITEM00399,FAC0067,2021-11-01,0.39881932154831695,0
SC00050818,ITEM00383,FAC0118,2021-04-21,0.3821833700790371,0
SC00050819,ITEM00020,FAC0006,2024-04-11,0.43719672482318656,0
SC00050820,ITEM00322,FAC0187,2024-02-21,0.40274411153780554,0
SC00050821,ITEM00343,FAC0005,2022-05-03,0.422576430552328,0
SC00050822,ITEM00206,FAC0146,2023-04-11,0.4056998268577968,0
SC00050823,ITEM00206,FAC0099,2022-03-24,0.42760987145041784,0
SC00050824,ITEM00165,FAC0187,2022-03-24,0.5292567289454716,0
SC00050825,ITEM00041,FAC0024,2023-02-01,0.5333402514327648,0
SC00050826,ITEM00171,FAC0022,2022-10-05,0.5108447178041464,0
SC00050827,ITEM00425,FAC0143,2022-03-28,0.43699959429823665,0
SC00050828,ITEM00057,FAC0198,2022-07-18,0.43118677536172584,0
SC00050829,ITEM00161,FAC0130,2022-02-25,0.45941102092946645,0
SC00050830,ITEM00148,FAC0198,2022-05-31,0.43457274423051584,0
SC00050831,ITEM00253,FAC0142,2023-08-09,0.3990646296910523,0
SC00050832,ITEM00435,FAC0197,2024-02-19,0.48707531703031437,0
SC00050833,ITEM00406,FAC0142,2024-02-26,0.3951463837117845,0
SC00050834,ITEM00080,FAC0024,2022-02-16,0.5130056068835697,0
SC00050835,ITEM00147,FAC0118,2021-09-29,0.37231308513596656,0
SC00050836,ITEM00140,FAC0187,2022-11-03,0.4352086145483733,0
SC00050837,ITEM00273,FAC0113,2023-06-13,0.4370677475381312,0
SC00050838,ITEM00215,FAC0007,2022-05-02,0.39007807496661956,0
SC00050839,ITEM00295,FAC0093,2023-05-25,0.459712538410457,0
SC00050840,ITEM00429,FAC0101,2021-06-11,0.4059168805388797,0
SC00050841,ITEM00396,FAC0088,2023-03-06,0.4477810936058161,0
SC00050842,ITEM00243,FAC0127,2021-05-28,0.40586420066666923,0
SC00050843,ITEM00287,FAC0200,2022-04-18,0.46108379291859136,0
SC00050844,ITEM00194,FAC0135,2022-10-21,0.4379417579907654,0
SC00050845,ITEM00206,FAC0149,2024-03-28,0.38190967064272063,0
SC00050846,ITEM00018,FAC0075,2023-07-07,0.39136770834453766,0
SC00050847,ITEM00100,FAC0198,2022-06-15,0.492499396055172,0
SC00050848,ITEM00399,FAC0079,2021-03-30,0.4256916227207905,0
SC00050849,ITEM00433,FAC0187,2022-10-06,0.510462477267018,0
SC00050850,ITEM00199,FAC0143,2024-01-15,0.45470825317086777,0
SC00050851,ITEM00232,FAC0197,2021-04-16,0.4430980546266522,0
SC00050852,ITEM00277,FAC0155,2023-02-02,0.4158239646763201,0
SC00050853,ITEM00065,FAC0145,2024-06-04,0.46721292101870515,0
SC00050854,ITEM00189,FAC0131,2023-04-20,0.4939101061686061,0
SC00050855,ITEM00140,FAC0119,2022-01-25,0.47112531880256864,0
SC00050856,ITEM00024,FAC0024,2022-03-24,0.4828496370737674,0
SC00050857,ITEM00330,FAC0018,2024-08-30,0.4355850856443259,0
SC00050858,ITEM00277,FAC0086,2021-07-06,0.37796082283409826,0
SC00050859,ITEM00253,FAC0030,2022-12-16,0.3890346967510936,0
SC00050860,ITEM00359,FAC0024,2024-08-27,0.48570554697582935,0
SC00050861,ITEM00371,FAC0150,2022-12-30,0.47238909743950586,0
SC00050862,ITEM00252,FAC0101,2024-01-02,0.45718631874210963,0
SC00050863,ITEM00278,FAC0008,2023-08-30,0.3993859452841327,0
SC00050864,ITEM00206,FAC0138,2023-10-03,0.39791758400027444,0
SC00050865,ITEM00055,FAC0001,2024-07-01,0.41444400424147426,0
SC00050866,ITEM00358,FAC0124,2021-12-31,0.522378159874028,0
SC00050867,ITEM00388,FAC0176,2022-05-25,0.40902764172091177,0
SC00050868,ITEM00383,FAC0075,2021-04-20,0.38903538854232533,0
SC00050869,ITEM00127,FAC0111,2024-10-09,0.43421082576226205,0
SC00050870,ITEM00256,FAC0057,2021-01-27,0.38273383418865303,0
SC00050871,ITEM00268,FAC0113,2023-08-28,0.39322608801025366,0
SC00050872,ITEM00336,FAC0142,2021-05-12,0.4193601968862054,0
SC00050873,ITEM00079,FAC0183,2023-06-02,0.37276324272044387,0
SC00050874,ITEM00163,FAC0035,2022-10-13,0.4148929169615958,0
SC00050875,ITEM00194,FAC0143,2021-07-21,0.39197496265265547,0
SC00050876,ITEM00004,FAC0159,2023-05-24,0.40894524321818776,0
SC00050877,ITEM00055,FAC0056,2023-07-20,0.48418570375431325,0
SC00050878,ITEM00013,FAC0118,2022-05-05,0.4405056476757768,0
SC00050879,ITEM00397,FAC0135,2022-06-20,0.4663285474235547,0
SC00050880,ITEM00124,FAC0014,2023-09-22,0.3932651271854254,0
SC00050881,ITEM00199,FAC0130,2021-02-23,0.458199762798701,0
SC00050882,ITEM00128,FAC0145,2021-06-29,0.48701663962042235,0
SC00050883,ITEM00395,FAC0196,2024-01-16,0.4192250060483252,0
SC00050884,ITEM00269,FAC0191,2021-02-17,0.4306175940715469,0
SC00050885,ITEM00261,FAC0131,2022-08-16,0.4401148863098618,0
SC00050886,ITEM00432,FAC0061,2022-12-12,0.4288433306258625,0
SC00050887,ITEM00207,FAC0159,2024-07-01,0.48678110300583377,0
SC00050888,ITEM00255,FAC0056,2023-06-23,0.4132928568102208,0
SC00050889,ITEM00160,FAC0002,2023-02-16,0.4230811072268429,0
SC00050890,ITEM00403,FAC0195,2022-10-19,0.4810623759647959,0
SC00050891,ITEM00418,FAC0074,2023-05-04,0.41099564119050525,0
SC00050892,ITEM00295,FAC0024,2023-08-08,0.41120264312750576,0
SC00050893,ITEM00236,FAC0046,2024-02-01,0.38284401968409265,0
SC00050894,ITEM00189,FAC0145,2023-05-05,0.4327536883839211,0
SC00050895,ITEM00031,FAC0072,2023-05-09,0.42494919280003984,0
SC00050896,ITEM00444,FAC0146,2022-09-29,0.4393830515335988,0
SC00050897,ITEM00180,FAC0086,2024-10-09,0.44535516045821905,0
SC00050898,ITEM00411,FAC0039,2023-06-22,0.423368876669419,0
SC00050899,ITEM00364,FAC0057,2024-03-21,0.4576855666710558,0
SC00050900,ITEM00151,FAC0088,2023-07-07,0.41074532427398697,0
SC00050901,ITEM00043,FAC0111,2022-05-30,0.513390834232555,0
SC00050902,ITEM00308,FAC0128,2023-01-11,0.41767822648929653,0
SC00050903,ITEM00269,FAC0063,2022-12-20,0.3944287307058792,0
SC00050904,ITEM00314,FAC0150,2024-02-22,0.45091643366689715,0
SC00050905,ITEM00387,FAC0113,2023-08-29,0.3888852944628519,0
SC00050906,ITEM00178,FAC0142,2021-10-21,0.4483203935424594,0
SC00050907,ITEM00329,FAC0128,2024-07-08,0.47563157131168887,0
SC00050908,ITEM00057,FAC0072,2021-10-26,0.398513015173522,0
SC00050909,ITEM00170,FAC0054,2023-04-25,0.3992291360394605,0
SC00050910,ITEM00396,FAC0126,2022-03-23,0.4242522214756581,0
SC00050911,ITEM00154,FAC0187,2024-04-01,0.42196531368327583,0
SC00050912,ITEM00180,FAC0056,2023-02-06,0.4002340197001151,0
SC00050913,ITEM00308,FAC0024,2022-11-15,0.45289750720862954,0
SC00050914,ITEM00228,FAC0130,2024-10-03,0.5329714841408991,0
SC00050915,ITEM00289,FAC0024,2021-06-10,0.41254751984419263,0
SC00050916,ITEM00110,FAC0145,2024-09-10,0.45691541095222515,0
SC00050917,ITEM00020,FAC0191,2023-06-26,0.5443897638952985,0
SC00050918,ITEM00368,FAC0053,2022-04-08,0.42936105332287644,0
SC00050919,ITEM00194,FAC0065,2021-02-11,0.41913894312001065,0
SC00050920,ITEM00045,FAC0159,2022-10-13,0.4220279962997029,0
SC00050921,ITEM00127,FAC0110,2021-11-02,0.40817936253597337,0
SC00050922,ITEM00146,FAC0008,2024-06-28,0.502477998888914,0
SC00050923,ITEM00226,FAC0145,2024-09-23,0.6059792998217345,1
SC00050924,ITEM00249,FAC0111,2023-11-16,0.4447635502577684,0
SC00050925,ITEM00399,FAC0082,2023-09-06,0.4974849314575969,0
SC00050926,ITEM00272,FAC0113,2023-07-25,0.3940995840034261,0
SC00050927,ITEM00009,FAC0111,2024-12-06,0.4475661132540006,0
SC00050928,ITEM00314,FAC0074,2024-02-22,0.481084457081368,0
SC00050929,ITEM00425,FAC0014,2024-05-29,0.3778412853789416,0
SC00050930,ITEM00308,FAC0079,2024-01-25,0.4281721145758629,0
SC00050931,ITEM00253,FAC0157,2021-01-04,0.43736378890278604,0
SC00050932,ITEM00444,FAC0074,2021-07-23,0.530167887464384,0
SC00050933,ITEM00221,FAC0148,2021-03-29,0.5013932733578852,0
SC00050934,ITEM00358,FAC0187,2022-09-20,0.46060286728068245,0
SC00050935,ITEM00274,FAC0021,2022-04-21,0.5028213555398998,0
SC00050936,ITEM00395,FAC0181,2021-09-21,0.4412601833597102,0
SC00050937,ITEM00437,FAC0008,2024-12-06,0.43543896050077463,0
SC00050938,ITEM00138,FAC0004,2021-06-21,0.5144269221381114,0
SC00050939,ITEM00411,FAC0143,2024-01-17,0.391467055448319,0
SC00050940,ITEM00430,FAC0111,2021-02-26,0.4124558693187275,0
SC00050941,ITEM00278,FAC0131,2021-08-17,0.4159827797895141,0
SC00050942,ITEM00308,FAC0108,2024-06-21,0.3716860556021944,0
SC00050943,ITEM00372,FAC0001,2024-08-06,0.38818577721220215,0
SC00050944,ITEM00430,FAC0125,2022-03-11,0.4839261231805981,0
SC00050945,ITEM00106,FAC0079,2024-10-09,0.397930732423762,0
SC00050946,ITEM00252,FAC0059,2022-04-11,0.418005567001486,0
SC00050947,ITEM00325,FAC0030,2024-08-26,0.4131915605623487,0
SC00050948,ITEM00161,FAC0191,2021-11-03,0.3930532639987917,0
SC00050949,ITEM00441,FAC0068,2024-09-30,0.42591694771720673,0
SC00050950,ITEM00032,FAC0101,2024-07-12,0.3990463508624763,0
SC00050951,ITEM00020,FAC0149,2021-11-16,0.40227538879939123,0
SC00050952,ITEM00268,FAC0057,2022-10-12,0.4034806235739605,0
SC00050953,ITEM00234,FAC0014,2023-12-25,0.4116618871795652,0
SC00050954,ITEM00170,FAC0059,2021-10-08,0.4663866458269101,0
SC00050955,ITEM00330,FAC0038,2022-12-08,0.42344998230996717,0
SC00050956,ITEM00124,FAC0046,2022-07-26,0.420825472702657,0
SC00050957,ITEM00386,FAC0131,2022-07-18,0.39067200045182127,0
SC00050958,ITEM00395,FAC0102,2022-11-28,0.47905370862589697,0
SC00050959,ITEM00018,FAC0198,2023-09-18,0.43459110017723923,0
SC00050960,ITEM00148,FAC0176,2024-11-29,0.42785454860713085,0
SC00050961,ITEM00242,FAC0145,2023-03-14,0.3853511878779011,0
SC00050962,ITEM00117,FAC0050,2023-11-15,0.4234581900312745,0
SC00050963,ITEM00255,FAC0145,2022-06-07,0.5477414467076253,0
SC00050964,ITEM00446,FAC0024,2023-09-06,0.4349804344092047,0
SC00050965,ITEM00372,FAC0148,2022-09-19,0.4053652894793539,0
SC00050966,ITEM00199,FAC0118,2021-07-21,0.42823176700860077,0
SC00050967,ITEM00429,FAC0007,2023-08-28,0.4236494648842913,0
SC00050968,ITEM00255,FAC0119,2022-12-16,0.44996657511862315,0
SC00050969,ITEM00100,FAC0148,2024-06-11,0.38136326754684413,0
SC00050970,ITEM00097,FAC0062,2023-04-12,0.4139107896508446,0
SC00050971,ITEM00080,FAC0197,2023-11-09,0.3828177155786186,0
SC00050972,ITEM00375,FAC0123,2021-09-01,0.4325356665093907,0
SC00050973,ITEM00172,FAC0130,2024-12-03,0.44283148468327505,0
SC00050974,ITEM00387,FAC0182,2023-01-03,0.4338506601319336,0
SC00050975,ITEM00305,FAC0198,2024-04-03,0.45086096357175454,0
SC00050976,ITEM00045,FAC0161,2021-11-18,0.48856187792856476,0
SC00050977,ITEM00174,FAC0148,2024-07-18,0.4577072432587861,0
SC00050978,ITEM00437,FAC0159,2023-11-03,0.39646899307699796,0
